start_hour,hour,hour_in_window,phase,Load,Nuclear,Hydro,OtherRenewables,Psolar_av_3621133,Psolar_disp_3621133,Pwind_av_994997,Pwind_disp_994997,Pcha_Li-Ion,Pdis_Li-Ion,SOC_Li-Ion,RecoverySocSlack_Li-Ion,Pcha_H2,Pdis_H2,SOC_H2,RecoverySocSlack_H2,Pimp,Pexp,Unserved,Curtailment_solar,Curtailment_wind,Curtailment_total
155,155,1,outage,120.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,26.700000000000003,147.4,8639.068761417107,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,156,2,outage,122.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,122.1,8446.011710263829,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,157,3,outage,122.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,122.4,8252.480317461524,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,158,4,outage,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,122.0,8059.581380191254,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,159,5,outage,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,122.0,7866.682442920983,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,160,6,outage,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,123.0,7672.2023668206275,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,161,7,outage,129.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,129.9,7466.812432792692,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,162,8,outage,134.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,134.3,7254.465487912385,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,163,9,outage,132.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,132.7,7044.648365160213,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,164,10,outage,129.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,129.8,6839.416545015285,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,165,11,outage,126.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,126.3,6639.718710775652,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,166,12,outage,121.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,121.8,6447.136001271398,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,167,13,outage,116.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,116.1,6263.565783098623,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,168,14,outage,110.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,110.2,6089.324284023345,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,169,15,outage,106.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,106.1,5921.565454151412,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,170,16,outage,102.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,102.7,5759.182496301766,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,171,17,outage,100.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,100.7,5599.961816112288,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,172,18,outage,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,100.0,5441.847933103869,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,173,19,outage,100.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,100.3,5283.259708446425,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,174,20,outage,101.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,101.7,5122.457889426863,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,175,21,outage,105.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,105.1,4956.280198385015,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,176,22,outage,110.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,110.4,4781.7224715437205,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,177,23,outage,117.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,117.2,4596.413000657853,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,178,24,outage,123.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,123.1,4401.774810674489,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,179,25,outage,124.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,124.8,4204.448684679983,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,180,26,outage,126.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,126.2,4004.908964323358,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,181,27,outage,127.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,127.6,3803.155649604615,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,182,28,outage,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,128.0,3600.769879353839,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,183,29,outage,127.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,127.7,3398.8584507520877,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,184,30,outage,129.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,109.02682977756692,3226.4718966697974,1276.9113273999756,0.0,0.0,20.273170222433095,0.0,0.0,0.0
155,185,31,outage,135.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,135.2,3012.701926842415,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
155,186,32,outage,136.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18363341150885,0.0,0.0,136.9,2796.2440210038894,1276.9113273999756,0.0,0.0,0.0,0.0,0.0,0.0
